SubjectID,SessionID,Condition,BlockNumber,TaskType,TrialType,Response,Latency,Correct,Phase,Frequency
31,1,B,3,2,target,112,0.486,1,45,7Hz
31,1,B,3,2,target,112,0.28,1,45,7Hz
31,1,B,3,2,nontarget,176,0.286,1,45,7Hz
31,1,B,3,2,target,112,0.302,1,45,7Hz
31,1,B,3,2,nontarget,176,0.392,1,45,7Hz
31,1,B,3,2,nontarget,176,0.606,1,45,7Hz
31,1,B,3,2,nontarget,112,0.445,0,45,7Hz
31,1,B,3,2,target,112,0.623,1,45,7Hz
31,1,B,3,2,nontarget,176,0.516,1,45,7Hz
31,1,B,3,2,nontarget,112,0.394,0,45,7Hz
31,1,B,3,2,nontarget,176,0.588,1,45,7Hz
31,1,B,3,2,target,176,0.387,0,45,7Hz
31,1,B,3,2,nontarget,176,0.335,1,45,7Hz
31,1,B,3,2,nontarget,176,0.334,1,45,7Hz
31,1,B,3,2,target,112,0.319,1,45,7Hz
31,1,B,3,2,nontarget,176,0.477,1,45,7Hz
31,1,B,3,2,target,112,0.465,1,45,7Hz
31,1,B,3,2,nontarget,176,0.674,1,45,7Hz
31,1,B,3,2,target,176,0.411,0,45,7Hz
31,1,B,3,2,nontarget,176,0.545,1,45,7Hz
31,1,B,3,2,nontarget,176,0.475,1,45,7Hz
31,1,B,3,2,nontarget,176,0.453,1,45,7Hz
31,1,B,3,2,nontarget,176,0.522,1,45,7Hz
31,1,B,3,2,nontarget,176,0.358,1,45,7Hz
31,1,B,3,2,nontarget,176,0.341,1,45,7Hz
31,1,B,3,2,nontarget,112,0.591,0,45,7Hz
31,1,B,3,2,target,176,0.354,0,45,7Hz
31,1,B,3,2,nontarget,176,0.663,1,45,7Hz
31,1,B,3,2,nontarget,176,0.464,1,45,7Hz
31,1,B,3,2,target,112,0.306,1,45,7Hz
31,1,B,3,2,nontarget,176,0.371,1,45,7Hz
31,1,B,3,2,nontarget,176,0.551,1,45,7Hz
31,1,B,3,2,target,176,0.373,0,45,7Hz
31,1,B,3,2,nontarget,176,0.384,1,45,7Hz
31,1,B,3,2,nontarget,112,0.53,0,45,7Hz
31,1,B,3,2,nontarget,176,0.244,1,45,7Hz
31,1,B,3,2,nontarget,176,0.51,1,45,7Hz
31,1,B,3,2,nontarget,176,0.324,1,45,7Hz
31,1,B,3,2,nontarget,176,0.414,1,45,7Hz
31,1,B,3,2,nontarget,176,0.533,1,45,7Hz
31,1,B,3,2,nontarget,176,0.45,1,45,7Hz
31,1,B,3,2,nontarget,176,0.329,1,45,7Hz
31,1,B,3,2,nontarget,176,0.581,1,45,7Hz
31,1,B,3,2,target,176,0.29,0,45,7Hz
31,1,B,3,2,nontarget,176,0.348,1,45,7Hz
31,1,B,3,2,target,176,0.317,0,45,7Hz
31,1,B,3,2,nontarget,176,0.388,1,45,7Hz
31,1,B,3,2,nontarget,176,0.615,1,45,7Hz
31,1,B,3,2,nontarget,112,0.528,0,45,7Hz
31,1,B,3,2,target,176,0.403,0,45,7Hz
31,1,B,3,2,target,112,0.377,1,45,7Hz
31,1,B,3,2,nontarget,112,0.28,0,45,7Hz
31,1,B,3,2,target,176,0.419,0,45,7Hz
31,1,B,3,2,target,112,0.432,1,45,7Hz
31,1,B,3,2,nontarget,112,0.459,0,45,7Hz
31,1,B,3,2,target,112,0.493,1,45,7Hz
31,1,B,3,2,target,176,0.355,0,45,7Hz
31,1,B,3,2,nontarget,176,0.392,1,45,7Hz
31,1,B,3,2,nontarget,176,0.438,1,45,7Hz
31,1,B,3,2,nontarget,176,0.376,1,45,7Hz
31,1,B,3,2,target,112,0.368,1,45,7Hz
31,1,B,3,2,nontarget,176,0.339,1,45,7Hz
31,1,B,3,2,target,176,0.376,0,45,7Hz
31,1,B,3,2,nontarget,176,0.387,1,45,7Hz
31,1,B,4,3,start,0,2.3,NaN,45,7Hz
31,1,B,4,3,start,176,0.357,0,45,7Hz
31,1,B,4,3,start,176,0.358,0,45,7Hz
31,1,B,4,3,target,112,0.362,1,45,7Hz
31,1,B,4,3,nontarget,176,0.453,1,45,7Hz
31,1,B,4,3,nontarget,176,0.603,1,45,7Hz
31,1,B,4,3,nontarget,176,0.37,1,45,7Hz
31,1,B,4,3,target,176,0.538,0,45,7Hz
31,1,B,4,3,target,176,0.492,0,45,7Hz
31,1,B,4,3,nontarget,176,0.452,1,45,7Hz
31,1,B,4,3,nontarget,112,0.318,0,45,7Hz
31,1,B,4,3,target,112,0.353,1,45,7Hz
31,1,B,4,3,nontarget,176,0.36,1,45,7Hz
31,1,B,4,3,nontarget,176,0.288,1,45,7Hz
31,1,B,4,3,nontarget,176,0.435,1,45,7Hz
31,1,B,4,3,target,112,0.509,1,45,7Hz
31,1,B,4,3,target,112,0.425,1,45,7Hz
31,1,B,4,3,nontarget,176,0.353,1,45,7Hz
31,1,B,4,3,nontarget,176,0.483,1,45,7Hz
31,1,B,4,3,nontarget,112,0.403,0,45,7Hz
31,1,B,4,3,target,112,0.432,1,45,7Hz
31,1,B,4,3,target,176,0.437,0,45,7Hz
31,1,B,4,3,nontarget,112,0.606,0,45,7Hz
31,1,B,4,3,nontarget,112,0.462,0,45,7Hz
31,1,B,4,3,target,112,0.482,1,45,7Hz
31,1,B,4,3,nontarget,176,0.425,1,45,7Hz
31,1,B,4,3,nontarget,112,0.427,0,45,7Hz
31,1,B,4,3,nontarget,176,0.35,1,45,7Hz
31,1,B,4,3,nontarget,176,0.367,1,45,7Hz
31,1,B,4,3,nontarget,176,0.328,1,45,7Hz
31,1,B,4,3,nontarget,112,0.599,0,45,7Hz
31,1,B,4,3,nontarget,176,0.729,1,45,7Hz
31,1,B,4,3,target,176,0.586,0,45,7Hz
31,1,B,4,3,nontarget,176,0.436,1,45,7Hz
31,1,B,4,3,nontarget,112,0.464,0,45,7Hz
31,1,B,4,3,nontarget,176,0.37,1,45,7Hz
31,1,B,4,3,nontarget,112,0.384,0,45,7Hz
31,1,B,4,3,nontarget,176,0.436,1,45,7Hz
31,1,B,4,3,target,112,0.349,1,45,7Hz
31,1,B,4,3,nontarget,176,0.517,1,45,7Hz
31,1,B,4,3,nontarget,112,0.712,0,45,7Hz
31,1,B,4,3,nontarget,176,0.426,1,45,7Hz
31,1,B,4,3,target,112,0.316,1,45,7Hz
31,1,B,4,3,target,176,0.444,0,45,7Hz
31,1,B,4,3,nontarget,176,0.43,1,45,7Hz
31,1,B,4,3,nontarget,176,0.56,1,45,7Hz
31,1,B,4,3,target,112,0.471,1,45,7Hz
31,1,B,4,3,nontarget,0,2.1,NaN,45,7Hz
31,1,B,4,3,nontarget,176,0.311,1,45,7Hz
31,1,B,4,3,nontarget,176,0.24,1,45,7Hz
31,1,B,4,3,target,176,0.388,0,45,7Hz
31,1,B,4,3,nontarget,112,0.584,0,45,7Hz
31,1,B,4,3,nontarget,112,0.377,0,45,7Hz
31,1,B,4,3,nontarget,176,0.359,1,45,7Hz
31,1,B,4,3,nontarget,176,0.496,1,45,7Hz
31,1,B,4,3,nontarget,112,0.444,0,45,7Hz
31,1,B,4,3,target,112,0.3,1,45,7Hz
31,1,B,4,3,nontarget,176,0.356,1,45,7Hz
31,1,B,4,3,target,112,0.417,1,45,7Hz
31,1,B,4,3,nontarget,176,0.363,1,45,7Hz
31,1,B,4,3,nontarget,176,0.428,1,45,7Hz
31,1,B,4,3,nontarget,176,0.35,1,45,7Hz
31,1,B,4,3,target,176,0.341,0,45,7Hz
31,1,B,4,3,nontarget,112,0.457,0,45,7Hz
31,1,B,4,3,nontarget,176,0.347,1,45,7Hz
31,1,B,4,3,nontarget,112,0.491,0,45,7Hz
31,1,B,4,3,nontarget,176,0.363,1,45,7Hz
31,1,B,4,3,nontarget,176,0.363,1,45,7Hz
31,1,B,4,3,target,176,0.278,0,45,7Hz
31,1,B,4,3,target,112,0.44,1,45,7Hz
31,1,B,4,3,target,112,0.357,1,45,7Hz
31,1,B,4,3,target,112,0.458,1,45,7Hz
31,1,B,4,3,target,112,0.489,1,45,7Hz
31,1,B,4,3,target,112,0.45,1,45,7Hz
31,1,B,4,3,nontarget,176,0.567,1,45,7Hz
31,1,B,4,3,target,112,0.473,1,45,7Hz
31,1,B,4,3,nontarget,176,0.27,1,45,7Hz
31,1,B,4,3,target,112,0.405,1,45,7Hz
31,1,B,4,3,target,112,0.459,1,45,7Hz
31,1,B,4,3,nontarget,176,0.386,1,45,7Hz
31,1,B,4,3,nontarget,176,0.387,1,45,7Hz
31,1,B,4,3,nontarget,112,0.602,0,45,7Hz
31,1,B,4,3,nontarget,176,0.569,1,45,7Hz
31,1,Sham1,1,2,start,112,0.512,0,Sham,Sham
31,1,Sham1,1,2,start,112,0.461,0,Sham,Sham
31,1,Sham1,1,2,target,112,0.342,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.357,1,Sham,Sham
31,1,Sham1,1,2,target,176,0.378,0,Sham,Sham
31,1,Sham1,1,2,target,112,0.352,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.37,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.384,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.302,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.421,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.341,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.352,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.396,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.429,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.579,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.4,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.393,1,Sham,Sham
31,1,Sham1,1,2,nontarget,112,0.641,0,Sham,Sham
31,1,Sham1,1,2,nontarget,112,0.377,0,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.479,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.351,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.367,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.457,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.426,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.368,1,Sham,Sham
31,1,Sham1,1,2,target,176,0.448,0,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.368,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.345,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.292,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.362,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.421,1,Sham,Sham
31,1,Sham1,1,2,nontarget,112,0.499,0,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.37,1,Sham,Sham
31,1,Sham1,1,2,target,176,0.358,0,Sham,Sham
31,1,Sham1,1,2,target,112,0.396,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.364,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.336,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.326,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.488,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.352,1,Sham,Sham
31,1,Sham1,1,2,target,176,0.308,0,Sham,Sham
31,1,Sham1,1,2,target,112,0.412,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.341,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.356,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.307,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.403,1,Sham,Sham
31,1,Sham1,1,2,nontarget,112,0.415,0,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.515,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.277,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.429,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.341,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.309,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.36,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.319,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.335,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.35,1,Sham,Sham
31,1,Sham1,1,2,nontarget,112,0.4,0,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.47,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.391,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.369,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.371,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.412,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.312,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.352,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.419,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.418,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.279,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.324,1,Sham,Sham
31,1,Sham1,1,2,target,176,0.375,0,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.42,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.419,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.35,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.418,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.659,1,Sham,Sham
31,1,Sham1,1,2,target,112,0.513,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.357,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.36,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.571,1,Sham,Sham
31,1,Sham1,1,2,nontarget,112,0.46,0,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.429,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.324,1,Sham,Sham
31,1,Sham1,1,2,nontarget,176,0.463,1,Sham,Sham
31,1,Sham1,2,3,start,112,0.396,0,Sham,Sham
31,1,Sham1,2,3,start,176,0.255,0,Sham,Sham
31,1,Sham1,2,3,start,176,0.377,0,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.254,0,Sham,Sham
31,1,Sham1,2,3,target,112,0.383,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.33,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.484,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.504,0,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.358,0,Sham,Sham
31,1,Sham1,2,3,target,176,0.438,0,Sham,Sham
31,1,Sham1,2,3,target,176,0.331,0,Sham,Sham
31,1,Sham1,2,3,target,112,0.434,1,Sham,Sham
31,1,Sham1,2,3,target,176,0.377,0,Sham,Sham
31,1,Sham1,2,3,target,176,0.358,0,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.417,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.394,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.454,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.44,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.488,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.322,0,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.416,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.465,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.406,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.55,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.442,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.442,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.37,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.37,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.427,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.414,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.315,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.283,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.444,0,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.405,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.423,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.338,0,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.364,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.357,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.448,0,Sham,Sham
31,1,Sham1,2,3,target,112,0.278,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.383,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.446,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.405,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.384,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.456,1,Sham,Sham
31,1,Sham1,2,3,target,176,0.498,0,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.45,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.372,0,Sham,Sham
31,1,Sham1,2,3,target,112,0.407,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.471,0,Sham,Sham
31,1,Sham1,2,3,target,112,0.338,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.486,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.465,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.475,0,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.452,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.364,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.477,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.399,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.406,0,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.545,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.347,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.391,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.341,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.309,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.328,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.364,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.542,0,Sham,Sham
31,1,Sham1,2,3,target,112,0.308,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.384,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.442,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.384,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.366,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.388,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.369,1,Sham,Sham
31,1,Sham1,2,3,target,112,0.393,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.435,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.463,1,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.618,0,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.492,0,Sham,Sham
31,1,Sham1,2,3,target,112,0.385,1,Sham,Sham
31,1,Sham1,2,3,nontarget,176,0.507,1,Sham,Sham
31,1,Sham1,2,3,target,176,0.374,0,Sham,Sham
31,1,Sham1,2,3,nontarget,112,0.313,0,Sham,Sham
31,1,Sham1,3,2,start,112,0.55,0,Sham,Sham
31,1,Sham1,3,2,start,176,0.343,0,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.35,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.572,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.383,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.351,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.335,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.359,1,Sham,Sham
31,1,Sham1,3,2,nontarget,112,0.34,0,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.358,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.412,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.302,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.374,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.553,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.349,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.352,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.332,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.309,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.401,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.472,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.372,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.332,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.343,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.362,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.371,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.356,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.638,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.489,1,Sham,Sham
31,1,Sham1,3,2,nontarget,112,0.422,0,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.35,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.574,1,Sham,Sham
31,1,Sham1,3,2,nontarget,112,0.382,0,Sham,Sham
31,1,Sham1,3,2,target,112,0.357,1,Sham,Sham
31,1,Sham1,3,2,nontarget,112,0.368,0,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.52,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.375,1,Sham,Sham
31,1,Sham1,3,2,target,176,0.428,0,Sham,Sham
31,1,Sham1,3,2,target,112,0.305,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.398,1,Sham,Sham
31,1,Sham1,3,2,target,176,0.272,0,Sham,Sham
31,1,Sham1,3,2,target,112,0.317,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.345,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.523,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.439,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.349,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.411,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.416,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.324,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.478,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.356,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.389,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.327,1,Sham,Sham
31,1,Sham1,3,2,target,176,0.276,0,Sham,Sham
31,1,Sham1,3,2,target,112,0.339,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.377,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.355,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.353,1,Sham,Sham
31,1,Sham1,3,2,target,176,0.311,0,Sham,Sham
31,1,Sham1,3,2,nontarget,112,0.292,0,Sham,Sham
31,1,Sham1,3,2,target,176,0.399,0,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.399,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.434,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.353,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.388,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.439,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.482,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.413,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.381,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.416,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.44,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.44,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.526,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.356,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.366,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.322,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.513,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.372,1,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.345,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.373,1,Sham,Sham
31,1,Sham1,3,2,target,112,0.367,1,Sham,Sham
31,1,Sham1,3,2,nontarget,112,0.359,0,Sham,Sham
31,1,Sham1,3,2,nontarget,176,0.385,1,Sham,Sham
31,1,Sham1,4,3,start,112,0.358,0,Sham,Sham
31,1,Sham1,4,3,start,176,0.46,0,Sham,Sham
31,1,Sham1,4,3,start,176,0.316,0,Sham,Sham
31,1,Sham1,4,3,target,176,0.296,0,Sham,Sham
31,1,Sham1,4,3,target,112,0.334,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.481,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.489,1,Sham,Sham
31,1,Sham1,4,3,nontarget,112,0.411,0,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.399,1,Sham,Sham
31,1,Sham1,4,3,target,112,0.526,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.345,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.376,1,Sham,Sham
31,1,Sham1,4,3,target,112,0.389,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.371,1,Sham,Sham
31,1,Sham1,4,3,nontarget,112,0.39,0,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.396,1,Sham,Sham
31,1,Sham1,4,3,target,112,0.451,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.298,1,Sham,Sham
31,1,Sham1,4,3,target,176,0.257,0,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.339,1,Sham,Sham
31,1,Sham1,4,3,target,112,0.337,1,Sham,Sham
31,1,Sham1,4,3,target,112,0.338,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.437,1,Sham,Sham
31,1,Sham1,4,3,target,176,0.347,0,Sham,Sham
31,1,Sham1,4,3,nontarget,112,0.456,0,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.452,1,Sham,Sham
31,1,Sham1,4,3,target,112,0.486,1,Sham,Sham
31,1,Sham1,4,3,target,176,0.502,0,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.45,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.428,1,Sham,Sham
31,1,Sham1,4,3,nontarget,112,0.674,0,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.569,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.283,1,Sham,Sham
31,1,Sham1,4,3,target,112,0.371,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.387,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.416,1,Sham,Sham
31,1,Sham1,4,3,nontarget,112,0.334,0,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.296,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.449,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.429,1,Sham,Sham
31,1,Sham1,4,3,nontarget,112,0.348,0,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.331,1,Sham,Sham
31,1,Sham1,4,3,target,112,0.469,1,Sham,Sham
31,1,Sham1,4,3,nontarget,176,0.43,1,Sham,Sham
31,1,Sham1,4,3,target,176,0.363,0,Sham,Sham
31,1,Sham1,4,3,target,176,0.338,0,Sham,Sham
31,1,Sham1,4,3,target,176,0.403,0,Sham,Sham
